asset_id,display_name_pt,display_name_en,asset_class,category,subcategory,faction_or_system,gameplay_role,production_phase,priority,tier,rarity_strategy,profession,biome,meshy_eligible,meshy_method,source_art_required,modularity,rig_type,animation_set,lod_required,lod0_tri_min,lod0_tri_max,lod1_ratio,lod2_ratio,texture_resolution,texture_maps,material_slots_max,scale_m,pivot,collider,export_format,unity_import_path,prefab_path,reuse_group,dependencies,expected_variants,status,approval_criteria,notes,source_reference,design_brief,grid_standard,snap_rule,biome_material_kit,approved_palette,required_sockets,unity_effects,concept_prompt_path,meshy_prompt_path,texture_prompt_path,approval_gate
station_gatherer_t01_001,Acampamento de Expedição T1,Expedition Camp T1,3D Model,Crafting Station,Gatherer,Crafting,Coletador production station milestone,Vertical Slice,P0,T1,None,Coletador,Global,Yes,Text to 3D,Optional,Station base + milestone upgrade variant,Generic optional,anim_station_gatherer,Yes,4000,6500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Gatherer/T1,Assets/_Game/Prefabs/Crafting/Stations/PF_gatherer_t01.prefab,station_gatherer_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Coletador readability; triangular e robusta silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Expedition Camp milestone station for Coletador, Aprendiz / Fronteira; triangular, robust and portable; includes small shelter, backpack, maps, crates, rope, mining or gathering tools and a clear planning position",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"canvas, leather, rope, timber, iron tools, maps and specimen containers",#536A3B #7A4C2D #C8BFA9 #58636A #315A7D,WORK_MAP_TABLE; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"none except real flame or liquid handled later in Unity. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_gatherer_t01_001_concept_sheet.txt,Prompts/Meshy/station_gatherer_t01_001_geometry.txt,Prompts/Texture/station_gatherer_t01_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_tailor_t01_001,Ateliê T1,Atelier T1,3D Model,Crafting Station,Tailor,Crafting,Costureiro production station milestone,Vertical Slice,P0,T1,None,Costureiro,Global,Yes,Text to 3D,Optional,Station base + milestone upgrade variant,Generic optional,anim_station_tailor,Yes,4000,6500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Tailor/T1,Assets/_Game/Prefabs/Crafting/Stations/PF_tailor_t01.prefab,station_tailor_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Costureiro readability; horizontal e organizada silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Atelier milestone station for Costureiro, Aprendiz / Fronteira; horizontal, organized and layered; includes workbench, mannequin, fabric rolls, leather sheets, thread spools, cutting tools and a clear sewing work area",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"warm timber, linen, wool, treated leather, brass tools and restrained rune-thread accents",#6B4A32 #C8BFA9 #7A4C2D #315A7D #D8A84E,WORK_BENCH; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"none except real flame or liquid handled later in Unity. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_tailor_t01_001_concept_sheet.txt,Prompts/Meshy/station_tailor_t01_001_geometry.txt,Prompts/Texture/station_tailor_t01_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_alchemist_t03_001,Laboratório T3,Laboratory T3,3D Model,Crafting Station,Alchemist,Crafting,Alquimista production station milestone,MVP,P1,T3,None,Alquimista,Global,Yes,Text to 3D,Optional,Station base + milestone upgrade variant,Generic optional,anim_station_alchemist,Yes,5000,7500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Alchemist/T3,Assets/_Game/Prefabs/Crafting/Stations/PF_alchemist_t03.prefab,station_alchemist_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Alquimista readability; irregular e orgânica silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Laboratory milestone station for Alquimista, Proficiente / Rúnico; irregular, organic and clustered; includes cauldron, bottles, tubes, herb rack, burner, mortar and a clear mixing position",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"weathered timber, copper, iron, ceramic, thick glass, dried herbs and localized liquid color",#5B3B27 #A66A32 #536A3B #72C94A #F06432,WORK_CAULDRON; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"one small localized magical or heated focus. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_alchemist_t03_001_concept_sheet.txt,Prompts/Meshy/station_alchemist_t03_001_geometry.txt,Prompts/Texture/station_alchemist_t03_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_blacksmith_t03_001,Forja T3,Forge T3,3D Model,Crafting Station,Blacksmith,Crafting,Ferreiro production station milestone,MVP,P1,T3,None,Ferreiro,Global,Yes,Text to 3D,Optional,Station base + milestone upgrade variant,Generic optional,anim_station_blacksmith,Yes,5000,7500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Blacksmith/T3,Assets/_Game/Prefabs/Crafting/Stations/PF_blacksmith_t03.prefab,station_blacksmith_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Ferreiro readability; quadrada e pesada silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Forge milestone station for Ferreiro, Proficiente / Rúnico; square, heavy and grounded; includes furnace, anvil, bellows, tool rack, coal or ember bed and a clear hammering work area",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"stone, dark timber, worked iron, bronze fittings and controlled ember channels",#34383B #58636A #5B3B27 #A66A32 #E46F2A,WORK_ANVIL; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"one small localized magical or heated focus. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_blacksmith_t03_001_concept_sheet.txt,Prompts/Meshy/station_blacksmith_t03_001_geometry.txt,Prompts/Texture/station_blacksmith_t03_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_enchanter_t03_001,Mesa Arcana T3,Arcane Table T3,3D Model,Crafting Station,Enchanter,Crafting,Encantador production station milestone,MVP,P1,T3,None,Encantador,Global,Yes,Text to 3D,Optional,Station base + milestone upgrade variant,Generic optional,anim_station_enchanter,Yes,5000,7500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Enchanter/T3,Assets/_Game/Prefabs/Crafting/Stations/PF_enchanter_t03.prefab,station_enchanter_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Encantador readability; circular e vertical silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Arcane Table milestone station for Encantador, Proficiente / Rúnico; circular, vertical and centered; includes runic table, crystals, books, inscription tools, one controlled floating focus and a clear channeling position",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"dark carved wood, rune-inlaid stone, brass, parchment, crystal and localized arcane emission",#2D3540 #315A7D #25A7FF #7547C7 #D7C49A,WORK_RUNE_TABLE; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"one small localized magical or heated focus. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_enchanter_t03_001_concept_sheet.txt,Prompts/Meshy/station_enchanter_t03_001_geometry.txt,Prompts/Texture/station_enchanter_t03_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_gatherer_t03_001,Acampamento de Expedição T3,Expedition Camp T3,3D Model,Crafting Station,Gatherer,Crafting,Coletador production station milestone,MVP,P1,T3,None,Coletador,Global,Yes,Text to 3D,Optional,Station base + milestone upgrade variant,Generic optional,anim_station_gatherer,Yes,5000,7500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Gatherer/T3,Assets/_Game/Prefabs/Crafting/Stations/PF_gatherer_t03.prefab,station_gatherer_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Coletador readability; triangular e robusta silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Expedition Camp milestone station for Coletador, Proficiente / Rúnico; triangular, robust and portable; includes small shelter, backpack, maps, crates, rope, mining or gathering tools and a clear planning position",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"canvas, leather, rope, timber, iron tools, maps and specimen containers",#536A3B #7A4C2D #C8BFA9 #58636A #315A7D,WORK_MAP_TABLE; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"one small localized magical or heated focus. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_gatherer_t03_001_concept_sheet.txt,Prompts/Meshy/station_gatherer_t03_001_geometry.txt,Prompts/Texture/station_gatherer_t03_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_tailor_t03_001,Ateliê T3,Atelier T3,3D Model,Crafting Station,Tailor,Crafting,Costureiro production station milestone,MVP,P1,T3,None,Costureiro,Global,Yes,Text to 3D,Optional,Station base + milestone upgrade variant,Generic optional,anim_station_tailor,Yes,5000,7500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Tailor/T3,Assets/_Game/Prefabs/Crafting/Stations/PF_tailor_t03.prefab,station_tailor_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Costureiro readability; horizontal e organizada silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Atelier milestone station for Costureiro, Proficiente / Rúnico; horizontal, organized and layered; includes workbench, mannequin, fabric rolls, leather sheets, thread spools, cutting tools and a clear sewing work area",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"warm timber, linen, wool, treated leather, brass tools and restrained rune-thread accents",#6B4A32 #C8BFA9 #7A4C2D #315A7D #D8A84E,WORK_BENCH; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"one small localized magical or heated focus. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_tailor_t03_001_concept_sheet.txt,Prompts/Meshy/station_tailor_t03_001_geometry.txt,Prompts/Texture/station_tailor_t03_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_alchemist_t05_001,Laboratório T5,Laboratory T5,3D Model,Crafting Station,Alchemist,Crafting,Alquimista production station milestone,Season 1,P2,T5,None,Alquimista,Global,Yes,Image to 3D,Yes,Station base + milestone upgrade variant,Generic optional,anim_station_alchemist,Yes,6000,8500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Alchemist/T5,Assets/_Game/Prefabs/Crafting/Stations/PF_alchemist_t05.prefab,station_alchemist_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Alquimista readability; irregular e orgânica silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Laboratory milestone station for Alquimista, Mestre / Ancestral; irregular, organic and clustered; includes cauldron, bottles, tubes, herb rack, burner, mortar and a clear mixing position",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"weathered timber, copper, iron, ceramic, thick glass, dried herbs and localized liquid color",#5B3B27 #A66A32 #536A3B #72C94A #F06432,WORK_CAULDRON; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"up to two localized focal points. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_alchemist_t05_001_concept_sheet.txt,Prompts/Meshy/station_alchemist_t05_001_geometry.txt,Prompts/Texture/station_alchemist_t05_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_alchemist_t07_001,Laboratório T7,Laboratory T7,3D Model,Crafting Station,Alchemist,Crafting,Alquimista production station milestone,Season 1,P2,T7,None,Alquimista,Global,Yes,Image to 3D,Yes,Station base + milestone upgrade variant,Generic optional,anim_station_alchemist,Yes,7000,9500,0.5,0.2,2048x2048,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Alchemist/T7,Assets/_Game/Prefabs/Crafting/Stations/PF_alchemist_t07.prefab,station_alchemist_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Alquimista readability; irregular e orgânica silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Laboratory milestone station for Alquimista, Grão-Mestre / Astral; irregular, organic and clustered; includes cauldron, bottles, tubes, herb rack, burner, mortar and a clear mixing position",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"weathered timber, copper, iron, ceramic, thick glass, dried herbs and localized liquid color",#5B3B27 #A66A32 #536A3B #72C94A #F06432,WORK_CAULDRON; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"localized animated rune channels, never full-surface. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_alchemist_t07_001_concept_sheet.txt,Prompts/Meshy/station_alchemist_t07_001_geometry.txt,Prompts/Texture/station_alchemist_t07_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_blacksmith_t05_001,Forja T5,Forge T5,3D Model,Crafting Station,Blacksmith,Crafting,Ferreiro production station milestone,Season 1,P2,T5,None,Ferreiro,Global,Yes,Image to 3D,Yes,Station base + milestone upgrade variant,Generic optional,anim_station_blacksmith,Yes,6000,8500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Blacksmith/T5,Assets/_Game/Prefabs/Crafting/Stations/PF_blacksmith_t05.prefab,station_blacksmith_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Ferreiro readability; quadrada e pesada silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Forge milestone station for Ferreiro, Mestre / Ancestral; square, heavy and grounded; includes furnace, anvil, bellows, tool rack, coal or ember bed and a clear hammering work area",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"stone, dark timber, worked iron, bronze fittings and controlled ember channels",#34383B #58636A #5B3B27 #A66A32 #E46F2A,WORK_ANVIL; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"up to two localized focal points. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_blacksmith_t05_001_concept_sheet.txt,Prompts/Meshy/station_blacksmith_t05_001_geometry.txt,Prompts/Texture/station_blacksmith_t05_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_blacksmith_t07_001,Forja T7,Forge T7,3D Model,Crafting Station,Blacksmith,Crafting,Ferreiro production station milestone,Season 1,P2,T7,None,Ferreiro,Global,Yes,Image to 3D,Yes,Station base + milestone upgrade variant,Generic optional,anim_station_blacksmith,Yes,7000,9500,0.5,0.2,2048x2048,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Blacksmith/T7,Assets/_Game/Prefabs/Crafting/Stations/PF_blacksmith_t07.prefab,station_blacksmith_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Ferreiro readability; quadrada e pesada silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Forge milestone station for Ferreiro, Grão-Mestre / Astral; square, heavy and grounded; includes furnace, anvil, bellows, tool rack, coal or ember bed and a clear hammering work area",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"stone, dark timber, worked iron, bronze fittings and controlled ember channels",#34383B #58636A #5B3B27 #A66A32 #E46F2A,WORK_ANVIL; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"localized animated rune channels, never full-surface. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_blacksmith_t07_001_concept_sheet.txt,Prompts/Meshy/station_blacksmith_t07_001_geometry.txt,Prompts/Texture/station_blacksmith_t07_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_enchanter_t05_001,Mesa Arcana T5,Arcane Table T5,3D Model,Crafting Station,Enchanter,Crafting,Encantador production station milestone,Season 1,P2,T5,None,Encantador,Global,Yes,Image to 3D,Yes,Station base + milestone upgrade variant,Generic optional,anim_station_enchanter,Yes,6000,8500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Enchanter/T5,Assets/_Game/Prefabs/Crafting/Stations/PF_enchanter_t05.prefab,station_enchanter_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Encantador readability; circular e vertical silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Arcane Table milestone station for Encantador, Mestre / Ancestral; circular, vertical and centered; includes runic table, crystals, books, inscription tools, one controlled floating focus and a clear channeling position",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"dark carved wood, rune-inlaid stone, brass, parchment, crystal and localized arcane emission",#2D3540 #315A7D #25A7FF #7547C7 #D7C49A,WORK_RUNE_TABLE; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"up to two localized focal points. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_enchanter_t05_001_concept_sheet.txt,Prompts/Meshy/station_enchanter_t05_001_geometry.txt,Prompts/Texture/station_enchanter_t05_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_enchanter_t07_001,Mesa Arcana T7,Arcane Table T7,3D Model,Crafting Station,Enchanter,Crafting,Encantador production station milestone,Season 1,P2,T7,None,Encantador,Global,Yes,Image to 3D,Yes,Station base + milestone upgrade variant,Generic optional,anim_station_enchanter,Yes,7000,9500,0.5,0.2,2048x2048,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Enchanter/T7,Assets/_Game/Prefabs/Crafting/Stations/PF_enchanter_t07.prefab,station_enchanter_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Encantador readability; circular e vertical silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Arcane Table milestone station for Encantador, Grão-Mestre / Astral; circular, vertical and centered; includes runic table, crystals, books, inscription tools, one controlled floating focus and a clear channeling position",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"dark carved wood, rune-inlaid stone, brass, parchment, crystal and localized arcane emission",#2D3540 #315A7D #25A7FF #7547C7 #D7C49A,WORK_RUNE_TABLE; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"localized animated rune channels, never full-surface. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_enchanter_t07_001_concept_sheet.txt,Prompts/Meshy/station_enchanter_t07_001_geometry.txt,Prompts/Texture/station_enchanter_t07_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_gatherer_t05_001,Acampamento de Expedição T5,Expedition Camp T5,3D Model,Crafting Station,Gatherer,Crafting,Coletador production station milestone,Season 1,P2,T5,None,Coletador,Global,Yes,Image to 3D,Yes,Station base + milestone upgrade variant,Generic optional,anim_station_gatherer,Yes,6000,8500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Gatherer/T5,Assets/_Game/Prefabs/Crafting/Stations/PF_gatherer_t05.prefab,station_gatherer_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Coletador readability; triangular e robusta silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Expedition Camp milestone station for Coletador, Mestre / Ancestral; triangular, robust and portable; includes small shelter, backpack, maps, crates, rope, mining or gathering tools and a clear planning position",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"canvas, leather, rope, timber, iron tools, maps and specimen containers",#536A3B #7A4C2D #C8BFA9 #58636A #315A7D,WORK_MAP_TABLE; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"up to two localized focal points. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_gatherer_t05_001_concept_sheet.txt,Prompts/Meshy/station_gatherer_t05_001_geometry.txt,Prompts/Texture/station_gatherer_t05_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
station_gatherer_t07_001,Acampamento de Expedição T7,Expedition Camp T7,3D Model,Crafting Station,Gatherer,Crafting,Coletador production station milestone,Season 1,P2,T7,None,Coletador,Global,Yes,Image to 3D,Yes,Station base + milestone upgrade variant,Generic optional,anim_station_gatherer,Yes,7000,9500,0.5,0.2,2048x2048,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,3.5,Base center; work interaction point marked,Compound box colliders,FBX,Assets/_Game/Art/Crafting/Stations/Gatherer/T7,Assets/_Game/Prefabs/Crafting/Stations/PF_gatherer_t07.prefab,station_gatherer_milestones,Station interaction socket; profession material kit,1,Planned,Immediate Coletador readability; triangular e robusta silhouette; clear work area; milestone visibly stronger than prior tier,,ART_REF_001 + Visual Bible v1.0,"Expedition Camp milestone station for Coletador, Grão-Mestre / Astral; triangular, robust and portable; includes small shelter, backpack, maps, crates, rope, mining or gathering tools and a clear planning position",4m x 4m station footprint; may extend visually upward but not block adjacent interaction cell,Origin at base center; front faces +Z; work interaction point at front-right or front-center; clear 1.2m NPC work zone,"canvas, leather, rope, timber, iron tools, maps and specimen containers",#536A3B #7A4C2D #C8BFA9 #58636A #315A7D,WORK_MAP_TABLE; INTERACT_WORK; OUTPUT_SPAWN; CAMERA_FOCUS; AUDIO_WORK; VFX_PRIMARY; VFX_SECONDARY,"localized animated rune channels, never full-surface. Fire, liquids, levitation, particles and output reveal are Unity VFX/animation layers.",Prompts/ConceptArt/station_gatherer_t07_001_concept_sheet.txt,Prompts/Meshy/station_gatherer_t07_001_geometry.txt,Prompts/Texture/station_gatherer_t07_001_texture.txt,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed
