"asset_id","display_name_pt","display_name_en","canonical_task","canonical_catalog","source_catalogs","definition_count","asset_class","domain","category","production_phase","priority","tier","generation_method","catalog_status","task019_queue","prompt_count","concept_prompt_path","geometry_prompt_path","texture_prompt_path","pipeline_path","unity_target_path","unity_target_kind"
"resource_hide_refined_t02_001","Couro Reforçado","Reinforced Leather","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Leather","MVP","P1","T2","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T2/Leather","Planned destination; existence not asserted"
"resource_hide_refined_t03_001","Couro Rúnico","Runic Leather","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Leather","MVP","P1","T3","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T3/Leather","Planned destination; existence not asserted"
"resource_hide_refined_t04_001","Couro Lunar","Moon-Treated Leather","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Leather","Season 1","P2","T4","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T4/Leather","Planned destination; existence not asserted"
"resource_hide_refined_t05_001","Couro Ancestral","Ancient Leather","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Leather","Season 1","P2","T5","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T5/Leather","Planned destination; existence not asserted"
"resource_hide_refined_t06_001","Couro Dracônico","Dragon Leather","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Leather","Season 1","P2","T6","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T6/Leather","Planned destination; existence not asserted"
"resource_hide_refined_t07_001","Couro do Vazio","Void Leather","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Leather","Season 1","P2","T7","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T7/Leather","Planned destination; existence not asserted"
"resource_hide_refined_t08_001","Couro Celestial","Celestial Leather","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Leather","Post-MVP","P3","T8","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T8/Leather","Planned destination; existence not asserted"
"resource_hide_refined_t09_001","Couro da Criação","Creation Leather","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Leather","Post-MVP","P3","T9","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T9/Leather","Planned destination; existence not asserted"
"resource_metal_raw_t01_001","Minério de Ferro","Iron Ore","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ore","Vertical Slice","P0","T1","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T1/MetalOre","Planned destination; existence not asserted"
"resource_metal_raw_t02_001","Minério Ferroso e Carvão","Iron and Coal Ore","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ore","MVP","P1","T2","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T2/MetalOre","Planned destination; existence not asserted"
"resource_metal_raw_t03_001","Minério de Prataço","Silversteel Ore","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ore","MVP","P1","T3","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T3/MetalOre","Planned destination; existence not asserted"
"resource_metal_raw_t04_001","Minério de Mithril","Mithril Ore","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ore","Season 1","P2","T4","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T4/MetalOre","Planned destination; existence not asserted"
"resource_metal_raw_t05_001","Minério de Adamantita","Adamantite Ore","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ore","Season 1","P2","T5","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T5/MetalOre","Planned destination; existence not asserted"
"resource_metal_raw_t06_001","Minério Dracônico","Dragon Ore","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ore","Season 1","P2","T6","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T6/MetalOre","Planned destination; existence not asserted"
"resource_metal_raw_t07_001","Minério de Oricalco","Orichalcum Ore","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ore","Season 1","P2","T7","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T7/MetalOre","Planned destination; existence not asserted"
"resource_metal_raw_t08_001","Minério de Etério","Etherium Ore","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ore","Post-MVP","P3","T8","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T8/MetalOre","Planned destination; existence not asserted"
"resource_metal_raw_t09_001","Minério Primordial","Primordial Ore","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ore","Post-MVP","P3","T9","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T9/MetalOre","Planned destination; existence not asserted"
"resource_metal_refined_t01_001","Lingote de Ferro","Iron Ingot","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ingot","Vertical Slice","P0","T1","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T1/MetalIngot","Planned destination; existence not asserted"
"resource_metal_refined_t02_001","Lingote de Aço","Steel Ingot","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ingot","MVP","P1","T2","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T2/MetalIngot","Planned destination; existence not asserted"
"resource_metal_refined_t03_001","Lingote de Prataço","Silversteel Ingot","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ingot","MVP","P1","T3","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T3/MetalIngot","Planned destination; existence not asserted"
"resource_metal_refined_t04_001","Lingote de Mithril","Mithril Ingot","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ingot","Season 1","P2","T4","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T4/MetalIngot","Planned destination; existence not asserted"
"resource_metal_refined_t05_001","Lingote de Adamantita","Adamantite Ingot","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ingot","Season 1","P2","T5","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T5/MetalIngot","Planned destination; existence not asserted"
"resource_metal_refined_t06_001","Lingote de Aço Dracônico","Dragonsteel Ingot","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ingot","Season 1","P2","T6","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T6/MetalIngot","Planned destination; existence not asserted"
"resource_metal_refined_t07_001","Lingote de Oricalco","Orichalcum Ingot","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ingot","Season 1","P2","T7","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T7/MetalIngot","Planned destination; existence not asserted"
"resource_metal_refined_t08_001","Lingote de Etério","Etherium Ingot","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ingot","Post-MVP","P3","T8","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T8/MetalIngot","Planned destination; existence not asserted"
"resource_metal_refined_t09_001","Lingote Primordial","Primordial Ingot","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Resource","Metal Ingot","Post-MVP","P3","T9","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Resources/T9/MetalIngot","Planned destination; existence not asserted"
"resource_profession_tome_001","Tomo de Profissão","Profession Tome","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Loot","Crafting","Vertical Slice","P1","N/A","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Props/Loot/Core","Planned destination; existence not asserted"
"shader_rarity_common_overlay_001","Overlay Comum","Common Rarity Overlay","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Rarity Overlay","MVP","P1","N/A","Unity Shader Graph/URP","Planned","No","0","","","","","Assets/_Game/Art/Materials/Rarity","Planned destination; existence not asserted"
"shader_rarity_epic_overlay_001","Overlay Épico","Epic Rarity Overlay","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Rarity Overlay","MVP","P1","N/A","Unity Shader Graph/URP","Planned","No","0","","","","","Assets/_Game/Art/Materials/Rarity","Planned destination; existence not asserted"
"shader_rarity_legendary_overlay_001","Overlay Lendário","Legendary Rarity Overlay","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Rarity Overlay","MVP","P1","N/A","Unity Shader Graph/URP","Planned","No","0","","","","","Assets/_Game/Art/Materials/Rarity","Planned destination; existence not asserted"
"shader_rarity_mythic_overlay_001","Overlay Mítico","Mythic Rarity Overlay","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Rarity Overlay","MVP","P1","N/A","Unity Shader Graph/URP","Planned","No","0","","","","","Assets/_Game/Art/Materials/Rarity","Planned destination; existence not asserted"
"shader_rarity_rare_overlay_001","Overlay Raro","Rare Rarity Overlay","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Rarity Overlay","MVP","P1","N/A","Unity Shader Graph/URP","Planned","No","0","","","","","Assets/_Game/Art/Materials/Rarity","Planned destination; existence not asserted"
"shader_rarity_uncommon_overlay_001","Overlay Incomum","Uncommon Rarity Overlay","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Rarity Overlay","MVP","P1","N/A","Unity Shader Graph/URP","Planned","No","0","","","","","Assets/_Game/Art/Materials/Rarity","Planned destination; existence not asserted"
"skin_archer_t01_base","Skin Arqueira T1","Archer Skin T1","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Archer","Vertical Slice","P0","T1","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Archer/Skins/T1","Planned destination; existence not asserted"
"skin_archer_t03_base","Skin Arqueira T3","Archer Skin T3","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Archer","MVP","P1","T3","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Archer/Skins/T3","Planned destination; existence not asserted"
"skin_archer_t05_base","Skin Arqueira T5","Archer Skin T5","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Archer","Season 1","P2","T5","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Archer/Skins/T5","Planned destination; existence not asserted"
"skin_archer_t07_base","Skin Arqueira T7","Archer Skin T7","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Archer","Season 1","P2","T7","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Archer/Skins/T7","Planned destination; existence not asserted"
"skin_archer_t09_base","Skin Arqueira T9","Archer Skin T9","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Archer","Post-MVP","P3","T9","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Archer/Skins/T9","Planned destination; existence not asserted"
"skin_mage_t01_base","Skin Mago T1","Mage Skin T1","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Mage","Vertical Slice","P0","T1","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Mage/Skins/T1","Planned destination; existence not asserted"
"skin_mage_t03_base","Skin Mago T3","Mage Skin T3","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Mage","MVP","P1","T3","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Mage/Skins/T3","Planned destination; existence not asserted"
"skin_mage_t05_base","Skin Mago T5","Mage Skin T5","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Mage","Season 1","P2","T5","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Mage/Skins/T5","Planned destination; existence not asserted"
"skin_mage_t07_base","Skin Mago T7","Mage Skin T7","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Mage","Season 1","P2","T7","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Mage/Skins/T7","Planned destination; existence not asserted"
"skin_mage_t09_base","Skin Mago T9","Mage Skin T9","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Mage","Post-MVP","P3","T9","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Mage/Skins/T9","Planned destination; existence not asserted"
"skin_paladin_t01_base","Skin Paladino T1","Paladin Skin T1","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Paladin","Vertical Slice","P0","T1","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Paladin/Skins/T1","Planned destination; existence not asserted"
"skin_paladin_t03_base","Skin Paladino T3","Paladin Skin T3","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Paladin","MVP","P1","T3","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Paladin/Skins/T3","Planned destination; existence not asserted"
"skin_paladin_t05_base","Skin Paladino T5","Paladin Skin T5","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Paladin","Season 1","P2","T5","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Paladin/Skins/T5","Planned destination; existence not asserted"
"skin_paladin_t07_base","Skin Paladino T7","Paladin Skin T7","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Paladin","Season 1","P2","T7","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Paladin/Skins/T7","Planned destination; existence not asserted"
"skin_paladin_t09_base","Skin Paladino T9","Paladin Skin T9","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Character Skin","Paladin","Post-MVP","P3","T9","Multi-view Image to 3D","Planned","No","0","","","","","Assets/_Game/Art/Characters/Heroes/Paladin/Skins/T9","Planned destination; existence not asserted"
"station_alchemist_t01_001","Laboratório T1","Laboratory T1","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Alchemist","Vertical Slice","P0","T1","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_alchemist_t01_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_alchemist_t01_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_alchemist_t01_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_alchemist_t01_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Alchemist/T1","Planned destination; existence not asserted"
"station_alchemist_t03_001","Laboratório T3","Laboratory T3","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Alchemist","MVP","P1","T3","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_alchemist_t03_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_alchemist_t03_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_alchemist_t03_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_alchemist_t03_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Alchemist/T3","Planned destination; existence not asserted"
"station_alchemist_t05_001","Laboratório T5","Laboratory T5","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Alchemist","Season 1","P2","T5","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_alchemist_t05_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_alchemist_t05_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_alchemist_t05_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_alchemist_t05_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Alchemist/T5","Planned destination; existence not asserted"
"station_alchemist_t07_001","Laboratório T7","Laboratory T7","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Alchemist","Season 1","P2","T7","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_alchemist_t07_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_alchemist_t07_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_alchemist_t07_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_alchemist_t07_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Alchemist/T7","Planned destination; existence not asserted"
"station_alchemist_t09_001","Laboratório T9","Laboratory T9","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Alchemist","Post-MVP","P3","T9","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_alchemist_t09_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_alchemist_t09_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_alchemist_t09_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_alchemist_t09_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Alchemist/T9","Planned destination; existence not asserted"
"station_blacksmith_t01_001","Forja T1","Forge T1","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Blacksmith","Vertical Slice","P0","T1","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_blacksmith_t01_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_blacksmith_t01_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_blacksmith_t01_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_blacksmith_t01_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Blacksmith/T1","Planned destination; existence not asserted"
"station_blacksmith_t03_001","Forja T3","Forge T3","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Blacksmith","MVP","P1","T3","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_blacksmith_t03_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_blacksmith_t03_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_blacksmith_t03_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_blacksmith_t03_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Blacksmith/T3","Planned destination; existence not asserted"
"station_blacksmith_t05_001","Forja T5","Forge T5","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Blacksmith","Season 1","P2","T5","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_blacksmith_t05_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_blacksmith_t05_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_blacksmith_t05_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_blacksmith_t05_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Blacksmith/T5","Planned destination; existence not asserted"
"station_blacksmith_t07_001","Forja T7","Forge T7","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Blacksmith","Season 1","P2","T7","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_blacksmith_t07_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_blacksmith_t07_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_blacksmith_t07_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_blacksmith_t07_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Blacksmith/T7","Planned destination; existence not asserted"
"station_blacksmith_t09_001","Forja T9","Forge T9","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Blacksmith","Post-MVP","P3","T9","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_blacksmith_t09_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_blacksmith_t09_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_blacksmith_t09_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_blacksmith_t09_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Blacksmith/T9","Planned destination; existence not asserted"
"station_enchanter_t01_001","Mesa Arcana T1","Arcane Table T1","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Enchanter","Vertical Slice","P0","T1","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_enchanter_t01_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_enchanter_t01_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_enchanter_t01_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_enchanter_t01_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Enchanter/T1","Planned destination; existence not asserted"
"station_enchanter_t03_001","Mesa Arcana T3","Arcane Table T3","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Enchanter","MVP","P1","T3","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_enchanter_t03_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_enchanter_t03_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_enchanter_t03_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_enchanter_t03_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Enchanter/T3","Planned destination; existence not asserted"
